trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.85, 'e': 0.39561243860243755}",20,0,15.451785348846908,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
186,False,"{'a': 0.85, 'e': 0.3936343764094254}",25,8,-41.61639649677984,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
187,False,"{'a': 0.85, 'e': 0.39166620452737827}",25,9,-41.90357982406169,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
188,False,"{'a': 0.85, 'e': 0.3897078735047414}",25,1,-5.40426379023301,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
189,False,"{'a': 0.85, 'e': 0.38775933413721764}",20,12,-7.95040753112257,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.85, 'e': 0.38582053746653155}",20,5,17.220957282351048,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.85, 'e': 0.3838914347791989}",25,0,-53.56456284301109,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
192,False,"{'a': 0.85, 'e': 0.38197197760530294}",20,8,10.86591651590151,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.85, 'e': 0.3800621177172764}",25,16,9.371602503902366,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.85, 'e': 0.37816180712869}",20,10,-4.393900715427433,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
195,False,"{'a': 0.85, 'e': 0.37627099809304654}",20,12,13.372338071097106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.85, 'e': 0.3743896431025813}",25,0,-43.45493061417871,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
197,False,"{'a': 0.85, 'e': 0.37251769488706843}",25,5,7.954059560836109,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.85, 'e': 0.3706551064126331}",25,0,-12.964919489415308,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
199,False,"{'a': 0.85, 'e': 0.3688018308805699}",25,6,29.40093872946235,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.85, 'e': 0.36695782172616703}",30,0,-3.064117050969688,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.85, 'e': 0.3651230326175362}",20,0,-18.624965507043115,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
202,False,"{'a': 0.85, 'e': 0.36329741745444855}",25,15,4.3861537029954105,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.85, 'e': 0.3614809303671763}",30,18,20.98708040985913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.85, 'e': 0.3596735257153404}",30,8,-43.808342219146574,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 1}",1
205,False,"{'a': 0.85, 'e': 0.35787515808676373}",25,0,-49.805323529767634,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
206,False,"{'a': 0.85, 'e': 0.35608578229632987}",35,18,22.153813715611577,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.85, 'e': 0.35430535338484825}",20,7,-9.803358151440989,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
208,False,"{'a': 0.85, 'e': 0.352533826617924}",20,0,-56.468989398362254,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
209,False,"{'a': 0.85, 'e': 0.3507711574848344}",25,17,15.802774080802736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.85, 'e': 0.3490173016974102}",20,5,-7.506400085198496,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.85, 'e': 0.34727221518892315}",20,0,-36.95902803748529,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
212,False,"{'a': 0.85, 'e': 0.34553585411297855}",25,14,-4.457361107903982,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.85, 'e': 0.3438081748424136}",20,15,1.934713081784388,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.85, 'e': 0.34208913396820156}",20,0,20.184461278356828,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
215,False,"{'a': 0.85, 'e': 0.34037868829836054}",30,15,14.327682293799436,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.85, 'e': 0.33867679485686875}",25,0,-45.16547903451608,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
217,False,"{'a': 0.85, 'e': 0.3369834108825844}",30,10,-12.734772132925604,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
218,False,"{'a': 0.85, 'e': 0.33529849382817145}",35,12,-12.449068930013823,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
219,False,"{'a': 0.85, 'e': 0.33362200135903064}",20,13,3.991887361829221,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.85, 'e': 0.33195389135223546}",25,11,12.088128684427113,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.85, 'e': 0.3302941218954743}",25,15,-31.990858581593013,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
222,False,"{'a': 0.85, 'e': 0.3286426512859969}",20,9,5.070039831613313,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.85, 'e': 0.32699943802956694}",25,19,9.195047897831993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.85, 'e': 0.32536444083941907}",30,8,3.326202526464045,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
225,False,"{'a': 0.85, 'e': 0.323737618635222}",25,8,-29.98537665650948,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
226,False,"{'a': 0.85, 'e': 0.3221189305420459}",25,18,12.627020319366109,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.85, 'e': 0.32050833588933564}",20,0,4.57504482638954,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.85, 'e': 0.31890579420988896}",25,17,-42.86607091913748,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
229,False,"{'a': 0.85, 'e': 0.3173112652388395}",25,13,10.658787561151776,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.85, 'e': 0.3157247089126453}",20,16,7.894753488424687,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.85, 'e': 0.3141460853680821}",20,9,5.259847620043226,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.85, 'e': 0.31257535494124167}",20,8,17.321905295226163,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.85, 'e': 0.3110124781665355}",20,0,-21.97313695939519,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
234,False,"{'a': 0.85, 'e': 0.3094574157757028}",25,7,-15.528707078290552,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
235,False,"{'a': 0.85, 'e': 0.30791012869682427}",25,15,-1.51287144367783,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.85, 'e': 0.30637057805334017}",25,17,13.03783501492153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.85, 'e': 0.3048387251630735}",30,16,-15.051949793594186,"{0: 10, 1: 3, 2: 0, 3: 1, 4: 0}",1
238,False,"{'a': 0.85, 'e': 0.30331453153725807}",20,7,-25.88739544259495,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
239,False,"{'a': 0.85, 'e': 0.3017979588795718}",30,5,-14.247987618756973,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",1
240,False,"{'a': 0.85, 'e': 0.30028896908517394}",20,10,19.69265825056954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.85, 'e': 0.2987875242397481}",25,9,16.0411082981437,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.85, 'e': 0.2972935866185493}",25,17,0.8546868530580667,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.85, 'e': 0.29580711868545656}",25,15,-3.6076184235343858,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
244,False,"{'a': 0.85, 'e': 0.2943280830920293}",20,0,-57.99896440131458,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
245,False,"{'a': 0.85, 'e': 0.29285644267656913}",30,0,-19.899421128076728,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
246,False,"{'a': 0.85, 'e': 0.2913921604631863}",20,0,-65.2464030363676,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
247,False,"{'a': 0.85, 'e': 0.2899351996608704}",25,11,17.53396905675677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.85, 'e': 0.288485523662566}",20,10,12.459489242965532,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.85, 'e': 0.2870430960442532}",35,13,-5.7073290164249215,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
250,False,"{'a': 0.85, 'e': 0.2856078805640319}",25,16,8.788425502748446,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.85, 'e': 0.28417984116121175}",20,10,-0.3227469169235464,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.85, 'e': 0.2827589419554057}",20,13,-29.20297969390737,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
253,False,"{'a': 0.85, 'e': 0.28134514724562865}",20,6,-11.206800959241281,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
254,False,"{'a': 0.85, 'e': 0.2799384215094005}",25,8,-35.82667723540223,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
255,False,"{'a': 0.85, 'e': 0.27853872940185354}",25,9,-78.48918842438371,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 2}",1
256,False,"{'a': 0.85, 'e': 0.27714603575484426}",20,6,16.183890669081194,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.85, 'e': 0.27576030557607}",25,14,21.553672222323232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.85, 'e': 0.2743815040481897}",20,0,2.533106181500213,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
259,False,"{'a': 0.85, 'e': 0.2730095965279487}",25,20,9.282028369039228,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.85, 'e': 0.271644548545309}",25,14,-24.607618977009544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
261,False,"{'a': 0.85, 'e': 0.27028632580258244}",35,11,24.180911061580147,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.85, 'e': 0.2689348941735695}",35,18,19.89182433306027,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.85, 'e': 0.2675902197027017}",20,15,8.399143508975996,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.85, 'e': 0.26625226860418816}",30,20,7.39197269511975,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.85, 'e': 0.26492100726116724}",20,0,12.458170712827306,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
266,False,"{'a': 0.85, 'e': 0.26359640222486136}",20,15,-2.940999452590711,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.85, 'e': 0.2622784202137371}",20,5,14.286231353659216,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.85, 'e': 0.26096702811266836}",35,24,11.70549218656259,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.85, 'e': 0.259662192972105}",30,13,-11.344041404511607,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.85, 'e': 0.2583638820072445}",20,3,24.85343230301656,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.85, 'e': 0.2570720625972083}",20,0,-23.156738824824348,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
272,False,"{'a': 0.85, 'e': 0.25578670228422223}",25,12,13.681110051235137,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.85, 'e': 0.2545077687728011}",20,10,19.779906448564194,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.85, 'e': 0.25323522992893716}",20,10,5.707309207497872,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.85, 'e': 0.25196905377929246}",20,14,6.46337180586128,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.85, 'e': 0.25070920851039596}",20,10,-3.406434836250209,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
277,False,"{'a': 0.85, 'e': 0.249455662467844}",25,7,-12.69309360839327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.85, 'e': 0.24820838415550478}",20,3,-45.24753499064545,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
279,False,"{'a': 0.85, 'e': 0.24696734223472724}",20,0,19.301521352002844,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
280,False,"{'a': 0.85, 'e': 0.2457325055235536}",20,0,13.890676709953835,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
281,False,"{'a': 0.85, 'e': 0.24450384299593586}",20,15,3.2714761550319342,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.85, 'e': 0.24328132378095618}",20,13,14.480335016637682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.85, 'e': 0.2420649171620514}",25,6,11.983808968882856,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
284,False,"{'a': 0.85, 'e': 0.24085459257624114}",25,10,1.9992595293374154,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
285,False,"{'a': 0.85, 'e': 0.23965031961335992}",30,10,-21.44357959609246,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
286,False,"{'a': 0.85, 'e': 0.23845206801529312}",20,10,-26.770351284328115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
287,False,"{'a': 0.85, 'e': 0.23725980767521665}",25,15,9.58362242561185,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.85, 'e': 0.23607350863684057}",30,18,20.893171072769707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.85, 'e': 0.23489314109365636}",20,6,12.034463470436934,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.85, 'e': 0.23371867538818808}",20,16,7.87979172319449,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.85, 'e': 0.23255008201124713}",25,12,22.7683526829644,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.85, 'e': 0.2313873316011909}",25,14,15.125229943853169,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.85, 'e': 0.23023039494318495}",25,1,-29.124145669076373,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
294,False,"{'a': 0.85, 'e': 0.22907924296846902}",30,12,-115.5053220829639,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 3}",1
295,False,"{'a': 0.85, 'e': 0.22793384675362668}",20,4,28.202330956112274,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.85, 'e': 0.22679417751985856}",20,3,27.18620449268379,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.85, 'e': 0.22566020663225925}",25,1,-65.61001232143184,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 2}",1
298,False,"{'a': 0.85, 'e': 0.22453190559909794}",20,9,0.016740249393773388,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.85, 'e': 0.22340924607110246}",20,2,-16.330845805794702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
300,False,"{'a': 0.85, 'e': 0.22229219984074694}",25,11,21.423058114742275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.85, 'e': 0.2211807388415432}",30,7,-5.4868884322779286,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
302,False,"{'a': 0.85, 'e': 0.2200748351473355}",30,0,4.192048626410768,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
303,False,"{'a': 0.85, 'e': 0.2189744609715988}",20,0,31.25624301842111,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
304,False,"{'a': 0.85, 'e': 0.21787958866674081}",20,11,3.1313183949743086,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.85, 'e': 0.2167901907234071}",20,8,6.513214639693436,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.85, 'e': 0.2157062397697901}",30,0,9.582702253407605,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
307,False,"{'a': 0.85, 'e': 0.21462770857094113}",25,12,-26.83650994093755,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
308,False,"{'a': 0.85, 'e': 0.21355457002808642}",25,13,14.42789116164139,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.85, 'e': 0.212486797177946}",25,17,13.611886406174442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.85, 'e': 0.21142436319205626}",25,0,-9.04577774570486,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
311,False,"{'a': 0.85, 'e': 0.21036724137609597}",20,0,30.779019134902676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
312,False,"{'a': 0.85, 'e': 0.20931540516921548}",30,24,10.105319903792376,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.85, 'e': 0.20826882814336942}",25,8,-21.968090403822934,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
314,False,"{'a': 0.85, 'e': 0.20722748400265256}",30,17,14.5475126094713,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.85, 'e': 0.2061913465826393}",30,6,26.801174922068718,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.85, 'e': 0.20516038984972612}",25,13,22.674679773612958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.85, 'e': 0.20413458790047748}",20,11,13.05895441108444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.85, 'e': 0.20311391496097508}",25,11,23.45713065893176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.85, 'e': 0.20209834538617022}",25,11,26.925086275499428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.85, 'e': 0.20108785365923937}",25,11,2.5437353577708883,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.85, 'e': 0.20008241439094315}",20,0,-0.3030157563540552,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
322,False,"{'a': 0.85, 'e': 0.19908200231898845}",35,0,-12.862213061071444,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
323,False,"{'a': 0.85, 'e': 0.1980865923073935}",20,6,24.217918929416832,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.85, 'e': 0.19709615934585653}",20,14,-2.0652848808695685,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.85, 'e': 0.19611067854912725}",30,22,17.20259603244555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.85, 'e': 0.19513012515638162}",20,1,-30.24266736920712,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
327,False,"{'a': 0.85, 'e': 0.1941544745305997}",20,2,-17.428312085378707,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
328,False,"{'a': 0.85, 'e': 0.1931837021579467}",20,9,17.455860020765815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.85, 'e': 0.19221778364715697}",20,5,14.78873987020539,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.85, 'e': 0.19125669472892118}",25,13,-30.589838440652212,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
331,False,"{'a': 0.85, 'e': 0.19030041125527658}",20,7,15.139330410415107,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.85, 'e': 0.1893489091990002}",25,17,-41.11083179931523,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
333,False,"{'a': 0.85, 'e': 0.1884021646530052}",25,9,21.338091505672654,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.85, 'e': 0.18746015382974016}",25,10,14.039950582778156,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.85, 'e': 0.18652285306059146}",20,0,-29.797326702665476,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
336,False,"{'a': 0.85, 'e': 0.1855902387952885}",25,0,18.936291199232542,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
337,False,"{'a': 0.85, 'e': 0.18466228760131206}",20,7,11.557824019782293,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.85, 'e': 0.1837389761633055}",20,0,-14.82430704517622,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
339,False,"{'a': 0.85, 'e': 0.18282028128248898}",25,6,22.748135541270965,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.85, 'e': 0.18190617987607652}",25,4,-2.4659961951381986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
341,False,"{'a': 0.85, 'e': 0.18099664897669615}",30,11,3.230539343143116,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.85, 'e': 0.18009166573181265}",25,7,31.386463586436864,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.85, 'e': 0.1791912074031536}",30,3,-4.814712203597054,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
344,False,"{'a': 0.85, 'e': 0.17829525136613783}",35,24,13.118317505596861,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.85, 'e': 0.17740377510930713}",30,4,41.48985600636333,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.85, 'e': 0.1765167562337606}",20,5,4.258847832976582,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.85, 'e': 0.1756341724525918}",25,0,38.94047991832626,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.85, 'e': 0.17475600159032884}",20,3,26.269608973306216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.85, 'e': 0.1738822215823772}",20,10,1.3917792383719525,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.85, 'e': 0.17301281047446532}",20,4,-30.58370835882194,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
351,False,"{'a': 0.85, 'e': 0.172147746422093}",25,4,-26.924059105067457,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 1}",1
352,False,"{'a': 0.85, 'e': 0.1712870076899825}",30,8,16.438644896468798,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.85, 'e': 0.1704305726515326}",20,2,11.77925903763494,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.85, 'e': 0.16957841978827495}",20,7,-20.30706816722232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
355,False,"{'a': 0.85, 'e': 0.16873052768933355}",20,12,14.0543738720333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.85, 'e': 0.1678868750508869}",25,16,8.125641117924747,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.85, 'e': 0.16704744067563246}",30,0,-24.76749223574779,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
358,False,"{'a': 0.85, 'e': 0.1662122034722543}",30,15,-42.07413208910494,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
359,False,"{'a': 0.85, 'e': 0.16538114245489302}",35,8,47.02416747207842,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.85, 'e': 0.16455423674261857}",25,0,-26.811722653639215,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
361,False,"{'a': 0.85, 'e': 0.16373146555890547}",25,0,-73.4480545814281,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
362,False,"{'a': 0.85, 'e': 0.16291280823111093}",35,20,23.0809860475336,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.85, 'e': 0.1620982441899554}",20,9,-3.412503742440614,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
364,False,"{'a': 0.85, 'e': 0.1612877529690056}",20,1,24.29334046583764,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.85, 'e': 0.1604813142041606}",20,12,-27.768639403292894,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
366,False,"{'a': 0.85, 'e': 0.15967890763313977}",30,16,24.942635611035687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.85, 'e': 0.15888051309497409}",30,20,13.91969732488964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.85, 'e': 0.1580861105294992}",30,8,34.00992451087994,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.85, 'e': 0.1572956799768517}",25,16,18.16859872845703,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
